year,ac_no,ac_name,ac_type,cand_sex,partyname,totvotpoll,electors
2010,78,Kusheshwar Asthan,SC,,Communist Party of India (Marxist-Leninist) (Liberation),1678,198439
2010,78,Kusheshwar Asthan,SC,,Janata Dal (Secular),1744,198439
2010,78,Kusheshwar Asthan,SC,,Independent,1774,198439
2010,78,Kusheshwar Asthan,SC,,Bahujan Samaj Party,1940,198439
2010,78,Kusheshwar Asthan,SC,,Communist Party of India (Marxist),2185,198439
2010,78,Kusheshwar Asthan,SC,,Independent,3084,198439
2010,78,Kusheshwar Asthan,SC,,Independent,7549,198439
2010,78,Kusheshwar Asthan,SC,,Indian National Congress,17142,198439
2010,78,Kusheshwar Asthan,SC,,Lok Jan Shakti Party,23064,198439
2010,78,Kusheshwar Asthan,SC,,Bharatiya Janata Party,28576,198439
2010,79,Gora Bauram,GEN,,Janata Dal (Secular),854,195440
2010,79,Gora Bauram,GEN,,Rashtra Sewa Dal,902,195440
2010,79,Gora Bauram,GEN,,Rashtriya Krantikari Janata Party,959,195440
2010,79,Gora Bauram,GEN,,Nationalist Congress Party,967,195440
2010,79,Gora Bauram,GEN,,Independent,1108,195440
2010,79,Gora Bauram,GEN,,Samajwadi Party,1120,195440
2010,79,Gora Bauram,GEN,,Bahujan Samaj Party,1246,195440
2010,79,Gora Bauram,GEN,,Independent,1386,195440
2010,79,Gora Bauram,GEN,,Independent,2057,195440
2010,79,Gora Bauram,GEN,,Independent,4265,195440
2010,79,Gora Bauram,GEN,,Independent,5306,195440
2010,79,Gora Bauram,GEN,,Indian National Congress,14396,195440
2010,79,Gora Bauram,GEN,,Rashtriya Janata Dal,22656,195440
2010,79,Gora Bauram,GEN,,Janata Dal (United),33258,195440
2010,80,Benipur,GEN,,Samajwadi Party,1099,226713
2010,80,Benipur,GEN,,Independent,1903,226713
2010,80,Benipur,GEN,,Independent,1975,226713
2010,80,Benipur,GEN,,Janata Dal (Secular),2200,226713
2010,80,Benipur,GEN,,Bahujan Samaj Party,2235,226713
2010,80,Benipur,GEN,,Bharat Vikas Morcha,2814,226713
2010,80,Benipur,GEN,,Independent,3039,226713
2010,80,Benipur,GEN,,Independent,9239,226713
2010,80,Benipur,GEN,,Indian National Congress,10184,226713
2010,80,Benipur,GEN,,Rashtriya Janata Dal,29265,226713
2010,80,Benipur,GEN,,Bharatiya Janata Party,43222,226713
2010,81,Alinagar,GEN,,Indian Justice Party,1084,215293
2010,81,Alinagar,GEN,,Samajwadi Party,1315,215293
2010,81,Alinagar,GEN,,Independent,1524,215293
2010,81,Alinagar,GEN,,Bahujan Samaj Party,2660,215293
2010,81,Alinagar,GEN,,Communist Party of India,2964,215293
2010,81,Alinagar,GEN,,Independent,3514,215293
2010,81,Alinagar,GEN,,Indian National Congress,6762,215293
2010,81,Alinagar,GEN,,Janata Dal (Secular),11208,215293
2010,81,Alinagar,GEN,,Janata Dal (United),32934,215293
2010,81,Alinagar,GEN,,Rashtriya Janata Dal,37923,215293
2010,82,Darbhanga Rural,GEN,,Independent,916,223313
2010,82,Darbhanga Rural,GEN,,Janata Dal (Secular),1321,223313
2010,82,Darbhanga Rural,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1604,223313
2010,82,Darbhanga Rural,GEN,,Independent,1677,223313
2010,82,Darbhanga Rural,GEN,,Bahujan Samaj Party,1685,223313
2010,82,Darbhanga Rural,GEN,,Independent,2444,223313
2010,82,Darbhanga Rural,GEN,,Independent,2477,223313
2010,82,Darbhanga Rural,GEN,,Independent,2665,223313
2010,82,Darbhanga Rural,GEN,,Nationalist Congress Party,3145,223313
2010,82,Darbhanga Rural,GEN,,Indian National Congress,4240,223313
2010,82,Darbhanga Rural,GEN,,Independent,4245,223313
2010,82,Darbhanga Rural,GEN,,Independent,6965,223313
2010,82,Darbhanga Rural,GEN,,Independent,12485,223313
2010,82,Darbhanga Rural,GEN,,Janata Dal (United),26100,223313
2010,82,Darbhanga Rural,GEN,,Rashtriya Janata Dal,29776,223313
2010,83,Darbhanga,GEN,,Independent,600,227474
2010,83,Darbhanga,GEN,,Bahujan Samaj Party,962,227474
2010,83,Darbhanga,GEN,,Bahujan Ekta Party ( R ),980,227474
2010,83,Darbhanga,GEN,,Independent,1033,227474
2010,83,Darbhanga,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1154,227474
2010,83,Darbhanga,GEN,,Samajwadi Party,1333,227474
2010,83,Darbhanga,GEN,,Janata Dal (Secular),1487,227474
2010,83,Darbhanga,GEN,,Independent,2768,227474
2010,83,Darbhanga,GEN,,Indian National Congress,7561,227474
2010,83,Darbhanga,GEN,,Rashtriya Janata Dal,36582,227474
2010,83,Darbhanga,GEN,,Bharatiya Janata Party,64136,227474
2010,84,Hayaghat,GEN,,Samajwadi Party,921,183963
2010,84,Hayaghat,GEN,,Independent,1147,183963
2010,84,Hayaghat,GEN,,Bahujan Samaj Party,1187,183963
2010,84,Hayaghat,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1285,183963
2010,84,Hayaghat,GEN,,Independent,1462,183963
2010,84,Hayaghat,GEN,,Independent,1805,183963
2010,84,Hayaghat,GEN,,Independent,1865,183963
2010,84,Hayaghat,GEN,,Independent,3820,183963
2010,84,Hayaghat,GEN,,Independent,4239,183963
2010,84,Hayaghat,GEN,,Independent,4570,183963
2010,84,Hayaghat,GEN,,Independent,4668,183963
2010,84,Hayaghat,GEN,,Indian National Congress,5940,183963
2010,84,Hayaghat,GEN,,Lok Jan Shakti Party,25998,183963
2010,84,Hayaghat,GEN,,Bharatiya Janata Party,32023,183963
2010,85,Bahadurpur,GEN,,Samajwadi Party,907,226902
2010,85,Bahadurpur,GEN,,Independent,953,226902
2010,85,Bahadurpur,GEN,,Independent,1033,226902
2010,85,Bahadurpur,GEN,,Bahujan Samaj Party,1179,226902
2010,85,Bahadurpur,GEN,,Independent,1303,226902
2010,85,Bahadurpur,GEN,,Independent,1309,226902
2010,85,Bahadurpur,GEN,,Independent,1513,226902
2010,85,Bahadurpur,GEN,,Nationalist Congress Party,2272,226902
2010,85,Bahadurpur,GEN,,Independent,2558,226902
2010,85,Bahadurpur,GEN,,Independent,2616,226902
2010,85,Bahadurpur,GEN,,Independent,2785,226902
2010,85,Bahadurpur,GEN,,Independent,2806,226902
2010,85,Bahadurpur,GEN,,Janata Dal (Secular),2963,226902
2010,85,Bahadurpur,GEN,,Communist Party of India (Marxist),5325,226902
2010,85,Bahadurpur,GEN,,Independent,6266,226902
2010,85,Bahadurpur,GEN,,Independent,6397,226902
2010,85,Bahadurpur,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),6889,226902
2010,85,Bahadurpur,GEN,,Indian National Congress,12444,226902
2010,85,Bahadurpur,GEN,,Rashtriya Janata Dal,26677,226902
2010,85,Bahadurpur,GEN,,Janata Dal (United),27320,226902
2010,86,Keoti,GEN,,Muslim League Kerala State Committee,415,232621
2010,86,Keoti,GEN,,Independent,584,232621
2010,86,Keoti,GEN,,Samajwadi Party,606,232621
2010,86,Keoti,GEN,,Janata Dal (Secular),636,232621
2010,86,Keoti,GEN,,Independent,991,232621
2010,86,Keoti,GEN,,Independent,1546,232621
2010,86,Keoti,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1917,232621
2010,86,Keoti,GEN,,Bahujan Samaj Party,1985,232621
2010,86,Keoti,GEN,,Independent,2833,232621
2010,86,Keoti,GEN,,Indian National Congress,5679,232621
2010,86,Keoti,GEN,,Rashtriya Janata Dal,45762,232621
2010,86,Keoti,GEN,,Bharatiya Janata Party,45791,232621
2010,87,Jale,GEN,,Independent,973,242023
2010,87,Jale,GEN,,Nationalist Congress Party,1221,242023
2010,87,Jale,GEN,,Samajwadi Party,1426,242023
2010,87,Jale,GEN,,Janata Dal (Secular),1468,242023
2010,87,Jale,GEN,,Independent,1876,242023
2010,87,Jale,GEN,,Bahujan Samaj Party,2270,242023
2010,87,Jale,GEN,,Independent,2423,242023
2010,87,Jale,GEN,,Independent,2690,242023
2010,87,Jale,GEN,,Independent,3047,242023
2010,87,Jale,GEN,,Indian National Congress,4028,242023
2010,87,Jale,GEN,,Communist Party of India,18333,242023
2010,87,Jale,GEN,,Rashtriya Janata Dal,25648,242023
2010,87,Jale,GEN,,Bharatiya Janata Party,42590,242023
2010,88,Gaighat,GEN,,Samajwadi Party,668,230878
2010,88,Gaighat,GEN,,Indian National Green Party,759,230878
2010,88,Gaighat,GEN,,Independent,919,230878
2010,88,Gaighat,GEN,,All India Forward Bloc,955,230878
2010,88,Gaighat,GEN,,Janata Dal (Secular),983,230878
2010,88,Gaighat,GEN,,Bahujan Samaj Party,1105,230878
2010,88,Gaighat,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),2200,230878
2010,88,Gaighat,GEN,,Nationalist Congress Party,2403,230878
2010,88,Gaighat,GEN,,Independent,2740,230878
2010,88,Gaighat,GEN,,Independent,2936,230878
2010,88,Gaighat,GEN,,Independent,2979,230878
2010,88,Gaighat,GEN,,Independent,3434,230878
2010,88,Gaighat,GEN,,Independent,4148,230878
2010,88,Gaighat,GEN,,Indian National Congress,6742,230878
2010,88,Gaighat,GEN,,Rashtriya Janata Dal,40399,230878
2010,88,Gaighat,GEN,,Bharatiya Janata Party,56386,230878
2010,89,Aurai,GEN,,Loktantrik Sarvjan Samaj Party,782,219012
2010,89,Aurai,GEN,,Janvadi Party(Socialist),1062,219012
2010,89,Aurai,GEN,,Smast Bhartiya Party,1128,219012
2010,89,Aurai,GEN,,Ambedkar National Congress,1211,219012
2010,89,Aurai,GEN,,Vanchitsamaj Insaaf Party,1405,219012
2010,89,Aurai,GEN,,Bahujan Samaj Party,1549,219012
2010,89,Aurai,GEN,,Independent,1656,219012
2010,89,Aurai,GEN,,Samajwadi Janata Party (Rashtriya),1959,219012
2010,89,Aurai,GEN,,Independent,2201,219012
2010,89,Aurai,GEN,,Nationalist Congress Party,2412,219012
2010,89,Aurai,GEN,,Independent,2771,219012
2010,89,Aurai,GEN,,Indian National Congress,7061,219012
2010,89,Aurai,GEN,,Independent,12859,219012
2010,89,Aurai,GEN,,Janata Dal (Secular),13507,219012
2010,89,Aurai,GEN,,Rashtriya Janata Dal,26681,219012
2010,89,Aurai,GEN,,Bharatiya Janata Party,38422,219012
2010,90,Minapur,GEN,,Samajwadi Party,918,203003
2010,90,Minapur,GEN,,Rashtriya Pragati Party,978,203003
2010,90,Minapur,GEN,,Independent,1069,203003
2010,90,Minapur,GEN,,Independent,1590,203003
2010,90,Minapur,GEN,,Independent,1687,203003
2010,90,Minapur,GEN,,Janata Dal (Secular),2298,203003
2010,90,Minapur,GEN,,Nationalist Congress Party,2352,203003
2010,90,Minapur,GEN,,Independent,2906,203003
2010,90,Minapur,GEN,,Communist Party of India,4156,203003
2010,90,Minapur,GEN,,Independent,4898,203003
2010,90,Minapur,GEN,,Bahujan Samaj Party,6766,203003
2010,90,Minapur,GEN,,Indian National Congress,15346,203003
2010,90,Minapur,GEN,,Rashtriya Janata Dal,36884,203003
2010,90,Minapur,GEN,,Janata Dal (United),42286,203003
2010,91,Bochaha,SC,,Bahujan Samaj Party,462,200308
2010,91,Bochaha,SC,,Bharatiya Jan Kranti Dal (Democratic),521,200308
2010,91,Bochaha,SC,,Janata Dal (Secular),848,200308
2010,91,Bochaha,SC,,Samajwadi Janata Party (Rashtriya),918,200308
2010,91,Bochaha,SC,,Nationalist Congress Party,952,200308
2010,91,Bochaha,SC,,Smast Bhartiya Party,1067,200308
2010,91,Bochaha,SC,,Loktantrik Sarvjan Samaj Party,1099,200308
2010,91,Bochaha,SC,,Samajwadi Party,1126,200308
2010,91,Bochaha,SC,,Communist Party of India (Marxist-Leninist) (Liberation),2725,200308
2010,91,Bochaha,SC,,Independent,3703,200308
2010,91,Bochaha,SC,,Independent,3987,200308
2010,91,Bochaha,SC,,Indian National Congress,5289,200308
2010,91,Bochaha,SC,,Rashtriya Janata Dal,37758,200308
2010,91,Bochaha,SC,,Janata Dal (United),61885,200308
2010,92,Sakra,SC,,Bahujan Samaj Party,859,194194
2010,92,Sakra,SC,,Samajwadi Party,1131,194194
2010,92,Sakra,SC,,Nationalist Congress Party,1431,194194
2010,92,Sakra,SC,,Independent,2112,194194
2010,92,Sakra,SC,,Samajwadi Janata Party (Rashtriya),2816,194194
2010,92,Sakra,SC,,Independent,3065,194194
2010,92,Sakra,SC,,Indian National Congress,6242,194194
2010,92,Sakra,SC,,Rashtriya Janata Dal,42441,194194
2010,92,Sakra,SC,,Janata Dal (United),55486,194194
2010,93,Kurhani,GEN,,Rashtriya Pragati Party,849,213417
2010,93,Kurhani,GEN,,Samajwadi Janata Party (Rashtriya),861,213417
2010,93,Kurhani,GEN,,Nationalist Congress Party,864,213417
2010,93,Kurhani,GEN,,Independent,1263,213417
2010,93,Kurhani,GEN,,Bharatiya Jan Kranti Dal (Democratic),1338,213417
2010,93,Kurhani,GEN,,Bajjikanchal Vikas Party,1378,213417
2010,93,Kurhani,GEN,,Independent,1402,213417
2010,93,Kurhani,GEN,,Independent,1403,213417
2010,93,Kurhani,GEN,,Independent,1467,213417
2010,93,Kurhani,GEN,,Independent,1500,213417
2010,93,Kurhani,GEN,,Samata Party,1721,213417
2010,93,Kurhani,GEN,,Bahujan Samaj Party,2008,213417
2010,93,Kurhani,GEN,,Socialist Unity Centre Of India (Communist),2419,213417
2010,93,Kurhani,GEN,,Janvadi Party(Socialist),2617,213417
2010,93,Kurhani,GEN,,Independent,2634,213417
2010,93,Kurhani,GEN,,Communist Party of India (Marxist),5506,213417
2010,93,Kurhani,GEN,,Independent,6812,213417
2010,93,Kurhani,GEN,,Indian National Congress,9896,213417
2010,93,Kurhani,GEN,,Independent,12083,213417
2010,93,Kurhani,GEN,,Lok Jan Shakti Party,35187,213417
2010,93,Kurhani,GEN,,Janata Dal (United),36757,213417
2010,94,Muzaffarpur,GEN,,Independent,350,234855
2010,94,Muzaffarpur,GEN,,Rashtra Sewa Dal,361,234855
2010,94,Muzaffarpur,GEN,,Lok Sewa Dal,395,234855
2010,94,Muzaffarpur,GEN,,Samajwadi Party,398,234855
2010,94,Muzaffarpur,GEN,,Independent,403,234855
2010,94,Muzaffarpur,GEN,,Bharatiya Jan Kranti Dal (Democratic),455,234855
2010,94,Muzaffarpur,GEN,,Independent,461,234855
2010,94,Muzaffarpur,GEN,,Samata Party,477,234855
2010,94,Muzaffarpur,GEN,,Nationalist Congress Party,540,234855
2010,94,Muzaffarpur,GEN,,Smast Bhartiya Party,554,234855
2010,94,Muzaffarpur,GEN,,Independent,570,234855
2010,94,Muzaffarpur,GEN,,Bahujan Samaj Party,789,234855
2010,94,Muzaffarpur,GEN,,Independent,960,234855
2010,94,Muzaffarpur,GEN,,Independent,1147,234855
2010,94,Muzaffarpur,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1305,234855
2010,94,Muzaffarpur,GEN,,Indian National Congress,3683,234855
2010,94,Muzaffarpur,GEN,,Independent,10786,234855
2010,94,Muzaffarpur,GEN,,Lok Jan Shakti Party,25862,234855
2010,94,Muzaffarpur,GEN,,Bharatiya Janata Party,72301,234855
2010,95,Kanti,GEN,,Independent,359,205660
2010,95,Kanti,GEN,,Independent,447,205660
2010,95,Kanti,GEN,,Rashtra Sewa Dal,523,205660
2010,95,Kanti,GEN,,Independent,527,205660
2010,95,Kanti,GEN,,Bajjikanchal Vikas Party,530,205660
2010,95,Kanti,GEN,,Janata Dal (Secular),546,205660
2010,95,Kanti,GEN,,Independent,608,205660
2010,95,Kanti,GEN,,Loktantrik Sarvjan Samaj Party,635,205660
2010,95,Kanti,GEN,,Samajwadi Janata Party (Rashtriya),809,205660
2010,95,Kanti,GEN,,Independent,1040,205660
2010,95,Kanti,GEN,,Bharatiya Jan Kranti Dal (Democratic),1043,205660
2010,95,Kanti,GEN,,Independent,1157,205660
2010,95,Kanti,GEN,,Independent,1247,205660
2010,95,Kanti,GEN,,Bahujan Samaj Party,1330,205660
2010,95,Kanti,GEN,,Independent,1403,205660
2010,95,Kanti,GEN,,Rashtriya Pragati Party,1501,205660
2010,95,Kanti,GEN,,Nationalist Congress Party,1733,205660
2010,95,Kanti,GEN,,Socialist Unity Centre Of India (Communist),1773,205660
2010,95,Kanti,GEN,,Indian National Congress,1831,205660
2010,95,Kanti,GEN,,Samajwadi Party,1913,205660
2010,95,Kanti,GEN,,Independent,3107,205660
2010,95,Kanti,GEN,,Independent,29768,205660
2010,95,Kanti,GEN,,Rashtriya Janata Dal,31233,205660
2010,95,Kanti,GEN,,Janata Dal (United),39648,205660
2010,96,Baruraj,GEN,,Loktantrik Sarvjan Samaj Party,790,204587
2010,96,Baruraj,GEN,,Nationalist Congress Party,1013,204587
2010,96,Baruraj,GEN,,Bahujan Samaj Party,1018,204587
2010,96,Baruraj,GEN,,Bharatiya Ekta Dal,1088,204587
2010,96,Baruraj,GEN,,Samajwadi Janata Party (Rashtriya),1572,204587
2010,96,Baruraj,GEN,,Independent,1744,204587
2010,96,Baruraj,GEN,,Communist Party of India,2087,204587
2010,96,Baruraj,GEN,,Rashtriya Pragati Party,2390,204587
2010,96,Baruraj,GEN,,Shivsena,4161,204587
2010,96,Baruraj,GEN,,Independent,5412,204587
2010,96,Baruraj,GEN,,Independent,5841,204587
2010,96,Baruraj,GEN,,Indian National Congress,14274,204587
2010,96,Baruraj,GEN,,Janata Dal (United),28466,204587
2010,96,Baruraj,GEN,,Rashtriya Janata Dal,42783,204587
2010,97,Paroo,GEN,,Loktantrik Sarvjan Samaj Party,478,223811
2010,97,Paroo,GEN,,Independent,552,223811
2010,97,Paroo,GEN,,Bajjikanchal Vikas Party,565,223811
2010,97,Paroo,GEN,,Janata Dal (Secular),826,223811
2010,97,Paroo,GEN,,Independent,1165,223811
2010,97,Paroo,GEN,,Socialist Unity Centre Of India (Communist),1167,223811
2010,97,Paroo,GEN,,Independent,1716,223811
2010,97,Paroo,GEN,,Nationalist Congress Party,2200,223811
2010,97,Paroo,GEN,,Independent,2475,223811
2010,97,Paroo,GEN,,Independent,2496,223811
2010,97,Paroo,GEN,,Samajwadi Janata Party (Rashtriya),2846,223811
2010,97,Paroo,GEN,,Bahujan Samaj Party,4058,223811
2010,97,Paroo,GEN,,Independent,4077,223811
2010,97,Paroo,GEN,,Indian National Congress,11337,223811
2010,97,Paroo,GEN,,Rashtriya Janata Dal,34582,223811
2010,97,Paroo,GEN,,Bharatiya Janata Party,53609,223811
2010,98,Sahebganj,GEN,,Independent,731,214176
2010,98,Sahebganj,GEN,,Independent,877,214176
2010,98,Sahebganj,GEN,,Loktantrik Sarvjan Samaj Party,1106,214176
2010,98,Sahebganj,GEN,,Independent,1167,214176
2010,98,Sahebganj,GEN,,Samajwadi Party,1256,214176
2010,98,Sahebganj,GEN,,Independent,1375,214176
2010,98,Sahebganj,GEN,,Socialist Unity Centre Of India (Communist),1494,214176
2010,98,Sahebganj,GEN,,Bahujan Samaj Party,1654,214176
2010,98,Sahebganj,GEN,,Independent,1713,214176
2010,98,Sahebganj,GEN,,Nationalist Congress Party,1840,214176
2010,98,Sahebganj,GEN,,Independent,2073,214176
2010,98,Sahebganj,GEN,,Independent,3407,214176
2010,98,Sahebganj,GEN,,Indian National Congress,14020,214176
2010,98,Sahebganj,GEN,,Rashtriya Janata Dal,41690,214176
2010,98,Sahebganj,GEN,,Janata Dal (United),46606,214176
2010,99,Baikunthpur,GEN,,Lok Sewa Dal,533,233588
2010,99,Baikunthpur,GEN,,Samajwadi Party,723,233588
2010,99,Baikunthpur,GEN,,Indian Justice Party,884,233588
2010,99,Baikunthpur,GEN,,Janvadi Party(Socialist),970,233588
2010,99,Baikunthpur,GEN,,Bahujan Samaj Party,1012,233588
2010,99,Baikunthpur,GEN,,Bharatiya Ekta Dal,1135,233588
2010,99,Baikunthpur,GEN,,Rashtriya Jan-Jagram Morcha,1798,233588
2010,99,Baikunthpur,GEN,,Independent,1863,233588
2010,99,Baikunthpur,GEN,,Indian National Congress,2377,233588
2010,99,Baikunthpur,GEN,,Independent,2600,233588
2010,99,Baikunthpur,GEN,,Independent,3829,233588
2010,99,Baikunthpur,GEN,,Communist Party of India,3924,233588
2010,99,Baikunthpur,GEN,,Rashtriya Janata Dal,33581,233588
2010,99,Baikunthpur,GEN,,Janata Dal (United),70105,233588
2010,100,Barauli,GEN,,Rashtriya Jan-Jagram Morcha,805,201573
2010,100,Barauli,GEN,,Samajwadi Party,924,201573
2010,100,Barauli,GEN,,Janata Dal (Secular),1067,201573
2010,100,Barauli,GEN,,Independent,1096,201573
2010,100,Barauli,GEN,,Independent,1230,201573
2010,100,Barauli,GEN,,Communist Party of India (Marxist-Leninist) (Liberation),1510,201573
2010,100,Barauli,GEN,,Janvadi Party(Socialist),2095,201573
2010,100,Barauli,GEN,,Independent,2200,201573
2010,100,Barauli,GEN,,Nationalist Congress Party,2866,201573
2010,100,Barauli,GEN,,Indian National Congress,4768,201573
2010,100,Barauli,GEN,,Independent,5657,201573
2010,100,Barauli,GEN,,Bahujan Samaj Party,10591,201573
2010,100,Barauli,GEN,,Rashtriya Janata Dal,34820,201573
2010,100,Barauli,GEN,,Bharatiya Janata Party,45234,201573
2010,101,Gopalganj,GEN,,Samajwadi Party,687,241481
2010,101,Gopalganj,GEN,,Indian Justice Party,809,241481
2010,101,Gopalganj,GEN,,Rashtriya Jan-Jagram Morcha,1086,241481
2010,101,Gopalganj,GEN,,Independent,1102,241481
2010,101,Gopalganj,GEN,,Independent,1213,241481
2010,101,Gopalganj,GEN,,Independent,1237,241481
2010,101,Gopalganj,GEN,,Rashtra Sewa Dal,2726,241481
2010,101,Gopalganj,GEN,,Independent,2808,241481
2010,101,Gopalganj,GEN,,Independent,3036,241481
2010,101,Gopalganj,GEN,,Bahujan Samaj Party,4025,241481
2010,101,Gopalganj,GEN,,Indian National Congress,8488,241481
2010,101,Gopalganj,GEN,,Rashtriya Janata Dal,42117,241481
2010,101,Gopalganj,GEN,,Bharatiya Janata Party,58010,241481
2010,102,Kuchaikote,GEN,,Samajwadi Party,669,230949
2010,102,Kuchaikote,GEN,,Indian Justice Party,808,230949
2010,102,Kuchaikote,GEN,,Janata Dal (Secular),1035,230949
2010,102,Kuchaikote,GEN,,Independent,1216,230949
2010,102,Kuchaikote,GEN,,Independent,1393,230949
2010,102,Kuchaikote,GEN,,Bharatiya Ekta Dal,2377,230949
2010,102,Kuchaikote,GEN,,Rashtriya Jan-Jagram Morcha,2572,230949
2010,102,Kuchaikote,GEN,,Nationalist Congress Party,2638,230949
2010,102,Kuchaikote,GEN,,Independent,4487,230949
2010,102,Kuchaikote,GEN,,Bahujan Samaj Party,4793,230949
2010,102,Kuchaikote,GEN,,Indian National Congress,4924,230949
2010,102,Kuchaikote,GEN,,Independent,15615,230949
2010,102,Kuchaikote,GEN,,Rashtriya Janata Dal,32297,230949
2010,102,Kuchaikote,GEN,,Janata Dal (United),51815,230949
2010,103,Bhorey,SC,,Independent,768,250127
2010,103,Bhorey,SC,,Nationalist Congress Party,895,250127
2010,103,Bhorey,SC,,Independent,1409,250127
2010,103,Bhorey,SC,,Rashtriya Jan-Jagram Morcha,1587,250127
2010,103,Bhorey,SC,,Independent,1898,250127
2010,103,Bhorey,SC,,Independent,2660,250127
2010,103,Bhorey,SC,,Bahujan Samaj Party,3743,250127
